hunt_code,boundary_id,boundary_id_source,primary_universe_bucket,scoring_bucket,hunt_name,species,sex_type,hunt_type,weapon,prefix,present_regulation_pdf,present_draw_result_pdf,present_canonical_yearly,present_database_year_support,present_long_file,present_locked_2026_reference,canonical_row_count,canonical_scorable_row_count,pdf_evidence_row_count,regulation_pdf_sources,permit_quota_pdf_sources,draw_result_pdf_sources,audit_note,locked_year,model_target_year,active_year_truth,locked_reconciled_bucket,prediction_accuracy_treatment,database_next_year_support,source_year_artifact,excluded_from_lock_prefix_filter,lock_status,lock_note
BR7003,52,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Central Mtns, Manti - north",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7004,744,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Central Mtns, Manti - south/san Rafael, North",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7005,616,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Central Mtns, Nebo",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7007,88,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Fillmore, Pahvant",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7008,684,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,La Sal,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7009,630,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Mt Dutton,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7010,462,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Panguitch Lake/zion,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7011,163,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Paunsaugunt,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7012,455,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Plateau, Boulder/kaiparowits",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7013,175,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Plateau, Fishlake/thousand Lakes",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7014,710,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,San Juan,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7015,444,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"South Slope, Bonanza/diamond Mtn/vernal",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7016,845,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Wasatch Mtns, West - central",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7017,92,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Cache/ogden,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7018,251,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Kamas/north Slope, Summit",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7100,628,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Beaver,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7101,449,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Book Cliffs, Bitter Creek/south",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7102,12,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Book Cliffs, Little Creek Roadless",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7104,52,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Central Mtns, Manti - north",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7105,744,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Central Mtns, Manti - south/san Rafael, North",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7106,616,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Central Mtns, Nebo",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7108,684,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,La Sal,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7109,630,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Mt Dutton,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7110,615,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Nine Mile,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7111,289,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"North Slope, Three Corners/west Daggett",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7112,462,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Panguitch Lake/zion,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7113,163,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,Paunsaugunt,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7114,455,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Plateau, Boulder/kaiparowits",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7115,175,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"Plateau, Fishlake/thousand Lakes",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7116,710,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,San Juan,Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
BR7117,444,canonical_yearly.boundary_id,MODEL_WORKBOOK_2021_PERMITS_2022_MODEL,CANDIDATE_MODEL_SCORABLE_REQUIRES_ENGINE_GATES,"South Slope, Bonanza/diamond Mtn/vernal",Black Bear,Either Sex,Limited Entry,Any Legal Weapon,BR,YES,YES,YES,YES,YES,YES,21,20,2,pipeline\RAW\hunt_unit_database\2021\pdf\Rules Regulations\2021_bear.pdf,,pipeline\RAW\hunt_unit_database\2021\pdf\draw_odds\2021_PERMITS=2022_MODEL__BEAR DRAW RESULTS.pdf,Present as scorable canonical yearly draw-result truth.,2021,2022,YES,ACTIVE_YEAR_CANONICAL_TRUTH,SCORABLE_OR_REFERENCE_BY_CANONICAL_RECORD_TYPE,NO,NO,NO,LOCKED_2021_UNTIL_NEXT_YEAR_DATA_ADDED,Same-year yearly canonical confirms this hunt code; long-file presence is reconciled separately.
