actual_draw_year,model_target_year,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,hunt_code,hunt_name,species,sex_type,draw_design,weapon,hunt_type,season,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,success_ratio,p_draw,p_draw_percent,record_type,boundary_id,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,permits_2026_res,permits_2026_nr,permits_2026_total
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,145,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,1,0,0,0,0,N/A,,,point_level_draw_result,501,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,145,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,2,0,0,0,0,N/A,,,point_level_draw_result,501,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,145,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,3,0,0,0,0,N/A,,,point_level_draw_result,501,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,145,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,4,0,0,0,0,N/A,,,point_level_draw_result,501,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,145,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,5,0,0,0,0,N/A,,,point_level_draw_result,501,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,145,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,6,0,0,0,0,N/A,,,point_level_draw_result,501,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,145,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,7,0,0,0,0,N/A,,,point_level_draw_result,501,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,145,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,8,0,0,0,0,N/A,,,point_level_draw_result,501,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,145,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,9,0,0,0,0,N/A,,,point_level_draw_result,501,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,145,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,10,0,0,0,0,N/A,,,point_level_draw_result,501,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,145,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,11,0,0,0,0,N/A,,,point_level_draw_result,501,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:CWMU,,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,Resident,0,3,0,0,0,N/A,,N/A,point_level_draw_result,501,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_08_limited_entry_buck_deer,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:CWMU,,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,Resident,1,3,0,0,0,N/A,,N/A,point_level_draw_result,501,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_08_limited_entry_buck_deer,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:CWMU,,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,Resident,2,2,0,0,0,N/A,,N/A,point_level_draw_result,501,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_08_limited_entry_buck_deer,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:CWMU,,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,Resident,3,2,0,1,1,0.5,0.5,50,point_level_draw_result,501,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_08_limited_entry_buck_deer,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:CWMU,,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,Resident,4,2,0,0,0,N/A,,N/A,point_level_draw_result,501,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_08_limited_entry_buck_deer,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,145,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Resident,5,0,0,0,0,N/A,,,point_level_draw_result,501,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:CWMU,,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,Resident,6,3,0,0,0,N/A,,N/A,point_level_draw_result,501,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_08_limited_entry_buck_deer,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:CWMU,,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,Resident,7,1,0,0,0,N/A,,N/A,point_level_draw_result,501,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_08_limited_entry_buck_deer,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:CWMU,,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,Resident,8,2,0,0,0,N/A,,N/A,point_level_draw_result,501,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_08_limited_entry_buck_deer,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:CWMU,,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,Resident,9,0,0,0,0,N/A,,N/A,point_level_draw_result,501,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_08_limited_entry_buck_deer,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:CWMU,,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,Resident,10,2,0,0,0,N/A,,N/A,point_level_draw_result,501,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_08_limited_entry_buck_deer,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,UtahDraws live DrawOddsData: Big Game:CWMU,,POINT_ROW,DB1277,Pocatello Valley,Deer,Buck,Max/Weighted Split,Any Legal Weapon,CWMU,Contact Operator for 2026 season dates,Resident,11,1,0,0,0,N/A,,N/A,point_level_draw_result,501,Live UtahDraws 2026 pull refreshed on 2026-06-18; official applicant/success fields used directly.,UTAHDRAWS_2026_LIVE_DRAW_ODDS_REFRESH_20260618,LIVE_UTAHDRAWS_REFRESH,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026_big_game_08_limited_entry_buck_deer,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,146,POINT_ROW,DB1279,Preston Nutter Ranch,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,0,0,0,0,0,N/A,,,point_level_draw_result,542,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,146,POINT_ROW,DB1279,Preston Nutter Ranch,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,1,0,0,0,0,N/A,,,point_level_draw_result,542,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,146,POINT_ROW,DB1279,Preston Nutter Ranch,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,2,0,0,0,0,N/A,,,point_level_draw_result,542,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,146,POINT_ROW,DB1279,Preston Nutter Ranch,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,3,0,0,0,0,N/A,,,point_level_draw_result,542,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,146,POINT_ROW,DB1279,Preston Nutter Ranch,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,4,0,0,0,0,N/A,,,point_level_draw_result,542,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,146,POINT_ROW,DB1279,Preston Nutter Ranch,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,5,0,0,0,0,N/A,,,point_level_draw_result,542,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,146,POINT_ROW,DB1279,Preston Nutter Ranch,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,6,0,0,0,0,N/A,,,point_level_draw_result,542,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,146,POINT_ROW,DB1279,Preston Nutter Ranch,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,7,0,0,0,0,N/A,,,point_level_draw_result,542,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
2026,2027,LIMITED_ENTRY_DEER,2026_PERMITS=2027_MODEL_LIVE_PLUS_PDF_DENSE,2026_LIVE_PLUS_PDF_DENSE_RECONCILED,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__L.E. DEER.pdf,146,POINT_ROW,DB1279,Preston Nutter Ranch,Deer,Buck,Max/Weighted Split,Any Legal Weapon,Limited Entry,Contact Operator for 2026 season dates,Nonresident,8,0,0,0,0,N/A,,,point_level_draw_result,542,Official 2026 DWR PDF point row promoted to canonical scorable truth.,OFFICIAL_DWR_2026_PDF_DRAW_RESULTS,PDF_ONLY_DENSE_LADDER_ADDED,2026_ACCEPTED_DENSE_CANDIDATE_TO_LONG_SCHEMA,CONFIRMED_CANONICAL_SCORABLE,2026 Big Game Bonus Point Draw Results,1,0,1
